Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,WorkHoursPerWeek,AnnualBonus
Masters,2017,Pune,2,27.0,Male,No,5,0,35.8749925240281,5924.119779387039
Bachelors,2017,Pune,2,27.0,Male,No,5,0,34.22408846678028,7437.476232116622
Bachelors,2014,Bangalore,3,28.0,Male,No,4,0,48.672409246979896,18425.507882801554
Bachelors,2017,New Delhi,2,26.0,Male,No,4,0,53.43965567241915,15290.363359038365
Bachelors,2017,Pune,3,29.0,Female,No,0,1,47.34895198261082,8748.525824553348
Bachelors,2012,Bangalore,3,26.0,Female,No,4,0,34.40888128764629,5984.011474175443
Bachelors,2017,New Delhi,2,,Female,No,4,0,54.333713098004125,15359.229685799544
Bachelors,2017,Pune,2,26.0,Female,No,4,1,49.078641214911855,13586.115889516477
Bachelors,2014,Bangalore,3,30.0,Male,No,1,0,41.644971183809865,11067.792866873526
Bachelors,2018,Bangalore,3,29.0,Male,No,2,1,50.223908866081885,10454.171737850957
Masters,2013,Bangalore,3,30.0,Male,No,2,1,37.79714937728499,8252.214138936624
Bachelors,2016,Bangalore,3,27.0,Female,No,5,0,40.355766254826314,15044.168848062764
Bachelors,2016,New Delhi,3,26.0,Female,No,4,0,57.52457529395971,19560.020416908057
Bachelors,2017,Bangalore,1,30.0,Male,No,1,0,38.71513517014261,7635.728687552388
Bachelors,2015,New Delhi,3,30.0,Female,Yes,1,0,44.099648044738096,13956.74930023255
Bachelors,2013,Pune,3,30.0,Male,No,0,0,56.70423412188044,11362.775836189643
Bachelors,2015,Pune,3,27.0,Male,No,5,0,51.23164050802582,11700.330826169973
Bachelors,2017,Pune,3,30.0,Female,No,1,1,31.86609678494108,8812.209201917216
PHD,2018,New Delhi,3,30.0,Male,No,2,1,34.41909132836911,17377.023134921285
Bachelors,2018,Bangalore,3,29.0,Male,Yes,1,1,30.235247723157503,12278.834062208618
Bachelors,2013,Bangalore,3,30.0,Male,Yes,0,0,48.92765370687491,13151.087782973962
Bachelors,2017,Bangalore,3,27.0,Male,No,5,1,43.43020276231255,9571.413691959886
Bachelors,2016,New Delhi,3,29.0,Female,Yes,2,0,34.028245527068265,7727.126985004246
Bachelors,2013,Pune,3,28.0,Male,No,5,0,58.738023631703115,6288.655823042307
Bachelors,2014,New Delhi,3,26.0,Male,No,4,0,45.8897917183686,15711.78711387374
Bachelors,2015,Pune,2,,Female,No,1,1,37.256798823386674,7943.514225317835
Masters,2013,New Delhi,2,26.0,Male,No,4,1,45.01810713464123,15351.130312831965
Bachelors,2016,Bangalore,3,26.0,Male,No,4,0,50.38860998205323,10855.646690704307
Masters,2012,Pune,3,27.0,Male,Yes,5,1,32.28717653920693,11236.622014844772
Bachelors,2017,Bangalore,3,27.0,Female,No,5,0,38.24111445143676,12037.662441391574
Bachelors,2013,Bangalore,3,30.0,Male,No,1,0,54.20896472651981,10515.627621913147
Bachelors,2014,New Delhi,3,27.0,Male,No,5,0,43.78994611207984,6509.299658338851
Masters,2013,Bangalore,3,30.0,Male,No,1,1,46.39731426096885,9644.477150042687
Bachelors,2016,Bangalore,3,29.0,Male,No,2,1,42.98448006628408,14956.015410409076
Bachelors,2016,Bangalore,3,28.0,Male,No,3,0,31.316998279290154,14986.766022033065
Masters,2017,New Delhi,3,29.0,Female,No,2,0,34.972493394604676,9293.364608599915
Bachelors,2014,New Delhi,3,26.0,Male,No,4,0,43.36624916225673,11901.53939836532
Masters,2018,New Delhi,3,30.0,Male,No,2,1,36.27556396223783,7901.708420179062
Masters,2014,Pune,3,27.0,Female,No,5,1,31.49937085979036,8155.581222947537
Bachelors,2017,Pune,3,29.0,Male,No,0,0,55.309489921554714,5345.706326099111
Masters,2016,New Delhi,3,30.0,Male,No,2,0,59.43577587492348,18451.19824861617
Masters,2017,New Delhi,3,30.0,Male,No,3,1,53.79428621990218,8160.599976123593
Bachelors,2013,Pune,2,30.0,Female,No,1,1,55.61354765114001,8413.00815404695
Masters,2014,New Delhi,3,28.0,Female,No,3,0,37.25931390951136,9194.021489676978
Bachelors,2013,Pune,3,26.0,Male,No,4,0,58.81880926539599,6911.121075431435
Bachelors,2017,Bangalore,1,30.0,Male,No,2,0,35.90777113360285,14588.943247720443
Bachelors,2016,Bangalore,3,28.0,Male,Yes,3,0,58.54289431085497,6127.144297663799
Bachelors,2013,Pune,1,30.0,Female,Yes,1,1,59.84457881897853,7013.0363948952545
Bachelors,2013,Bangalore,3,30.0,Female,No,5,0,51.35168417238146,14671.350898851393
Bachelors,2016,Bangalore,3,27.0,Male,No,5,0,59.43431195375466,10094.909307221642
Bachelors,2015,Pune,3,27.0,Male,No,5,0,47.08619338701311,15619.217400517835
Masters,2012,New Delhi,3,26.0,Female,,4,0,37.78625349528271,13361.37117005213
Bachelors,2013,Pune,2,26.0,Male,Yes,4,0,43.10987656996863,8840.317595922696
Bachelors,2018,Bangalore,3,27.0,Male,No,5,1,47.806828061363575,14762.419257339921
PHD,2018,New Delhi,2,30.0,Female,No,4,1,32.19244686081045,6744.1052043932095
Bachelors,2017,Bangalore,3,29.0,Male,No,3,0,48.67029793851738,13046.155746200457
Bachelors,2013,Bangalore,3,28.0,Male,No,1,0,59.435335102868834,11557.22157567552
Bachelors,2012,Bangalore,3,28.0,Male,Yes,2,0,35.70322949351183,9018.103742261612
Masters,2017,New Delhi,1,30.0,Male,No,2,0,53.7778534886515,14060.074966092501
Bachelors,2017,New Delhi,2,26.0,Female,No,4,0,57.236963813388584,18070.003885104237
Masters,2013,Bangalore,1,29.0,Female,No,2,1,58.31104778460663,19983.57049644615
Bachelors,2012,Pune,3,29.0,Male,No,5,0,58.804068132163415,14116.441531151368
Bachelors,2014,Bangalore,3,27.0,Male,No,5,0,45.64378916164416,11070.588114937553
Bachelors,2015,Bangalore,3,,Male,No,4,0,59.31923723974511,8378.106503243023
Bachelors,2014,Bangalore,3,29.0,Male,No,3,1,52.71930621403317,8856.441340926676
Bachelors,2018,Bangalore,3,28.0,Male,No,0,1,34.850143087108854,12191.824672246486
Bachelors,2012,Bangalore,3,27.0,Male,No,5,1,44.3070031940391,10509.16551921064
Bachelors,2017,New Delhi,2,,Male,No,4,0,51.549935261160115,18707.217839374163
Bachelors,2014,Pune,2,29.0,Female,No,1,1,37.4202094745725,10524.432014835642
Bachelors,2017,Bangalore,3,29.0,Male,No,4,0,49.218455506466626,10601.668867181532
Bachelors,2015,Pune,2,28.0,Female,No,3,1,49.998014371398575,10753.017686509655
Bachelors,2017,Bangalore,3,28.0,Male,No,5,0,34.88099231425698,17549.30315551487
Bachelors,2017,Bangalore,3,29.0,Male,No,0,0,46.95255937358269,14761.824812703528
Bachelors,2017,Bangalore,3,30.0,Male,No,2,0,53.148807329358235,14212.53275478339
Bachelors,2017,New Delhi,2,26.0,Female,No,4,0,44.966869936078254,10012.145335757934
Masters,2017,New Delhi,2,30.0,Female,No,2,0,30.363093503283224,17268.56265248659
Bachelors,2015,Pune,2,29.0,Female,No,4,1,30.271154072378764,5575.457920335517
Bachelors,2014,Pune,3,29.0,Female,No,1,1,40.71088031910037,18061.957585071697
Bachelors,2012,Bangalore,3,28.0,Male,No,2,0,57.78582205295346,12691.248496908944
Bachelors,2012,Bangalore,3,28.0,Female,No,4,0,36.860303388108264,10973.753522951192
Bachelors,2017,Bangalore,3,29.0,Female,No,5,0,49.03091066615062,12457.509210765285
Bachelors,2015,Bangalore,3,30.0,Male,Yes,3,0,36.66227612079962,15011.232958007466
Masters,2012,Pune,3,26.0,Male,No,4,1,39.65009968978646,5191.481397768461
Bachelors,2018,Bangalore,3,28.0,Male,No,5,1,55.44126268804452,18073.277846873716
Bachelors,2017,New Delhi,3,30.0,Male,No,5,0,51.8658432680984,11701.092879670892
Bachelors,2012,New Delhi,3,27.0,Female,No,5,0,32.86197831939632,10144.497795501173
Bachelors,2017,New Delhi,3,26.0,Female,No,4,0,42.86106062959301,7073.683484510857
Bachelors,2014,Bangalore,3,27.0,Male,Yes,5,0,30.875092909357935,11591.980615376633
Bachelors,2014,Bangalore,3,,Male,No,0,0,44.426704398090266,12444.841569265682
Bachelors,2014,New Delhi,3,30.0,Female,No,2,0,49.87302035103204,11054.700417402168
Bachelors,2012,New Delhi,3,29.0,Female,No,5,0,33.555078707944546,15179.901407403457
Bachelors,2014,Pune,3,26.0,Male,No,4,0,38.66654816727497,11313.44793138839
Bachelors,2015,Bangalore,3,27.0,Male,No,5,0,41.93509876506471,19421.2636676986
Bachelors,2017,Pune,2,29.0,Female,No,4,1,57.585930739681494,13989.162767353877
Masters,2016,Pune,3,29.0,Male,No,4,1,59.79765046268892,17112.169034778635
Bachelors,2017,Bangalore,3,26.0,Male,No,4,0,31.347338969868474,6640.338546642182
Masters,2017,New Delhi,3,26.0,Female,No,4,0,52.83023770486176,10959.369394188587
Masters,2012,New Delhi,3,29.0,Male,No,2,0,41.15172199207029,10052.71552170729
Bachelors,2013,Bangalore,3,27.0,Male,No,5,0,41.7737455868844,13542.235822048877
Bachelors,2012,Pune,3,26.0,Male,No,4,0,52.62794920041068,17916.702800921383
Bachelors,2017,Bangalore,3,28.0,Female,No,2,1,57.552792964362254,6175.0732664300995
Bachelors,2013,New Delhi,3,30.0,Female,No,3,1,58.52785783507645,6088.6219706706615
Masters,2017,Pune,2,26.0,Female,No,4,1,47.31367758114962,17754.765622363982
Bachelors,2013,Bangalore,3,26.0,Female,No,4,0,40.71363477901508,8192.751290575361
Masters,2017,New Delhi,2,28.0,Female,No,2,0,53.62647257576337,15031.298816747205
Bachelors,2017,New Delhi,2,27.0,Male,No,5,0,37.53004149786901,13143.171985412078
PHD,2018,Bangalore,3,27.0,Male,No,5,1,46.92222086500553,17493.40392330844
Bachelors,2013,Bangalore,3,30.0,Female,No,1,0,40.757353845746195,6876.333647546053
Masters,2013,New Delhi,3,30.0,Male,No,0,1,49.69893221123628,6946.744485839169
Masters,2018,New Delhi,3,26.0,Female,No,4,1,37.211967386805206,13352.275404174614
Masters,2015,New Delhi,3,30.0,Male,No,2,0,35.747788372044774,19195.67980037556
Bachelors,2012,Bangalore,3,29.0,Male,No,4,0,57.54717260026311,11224.966375561315
Bachelors,2018,Bangalore,3,27.0,Male,Yes,5,1,33.05411048848611,9904.131503820423
Masters,2017,Pune,2,28.0,Male,No,5,0,45.17873723204795,14100.339847968287
Bachelors,2016,Pune,2,29.0,Male,No,3,1,36.62558348889027,18956.72900817547
Bachelors,2015,Pune,2,,Female,Yes,5,1,31.167898899770023,17553.917492669356
Bachelors,2014,Bangalore,3,29.0,Male,No,4,0,31.080564548742792,19932.254160998298
Bachelors,2014,Bangalore,3,27.0,Male,No,5,0,35.25665316317482,5338.5287480356565
Bachelors,2018,Pune,3,28.0,Male,No,5,1,56.00311063518001,6692.872170691433
Bachelors,2012,Bangalore,3,28.0,Female,No,0,0,38.4743623193108,14142.01645049933
Masters,2017,Pune,2,28.0,Male,No,2,0,58.513775117258874,17308.646590007746
Masters,2015,Pune,2,27.0,Female,No,5,0,47.44866878967581,9278.665134601499
Bachelors,2013,Bangalore,3,26.0,Female,No,4,0,43.09842569306298,8588.16632051328
Bachelors,2014,Pune,3,29.0,Female,No,4,1,47.40266504008363,16804.636990718012
Masters,2016,New Delhi,3,30.0,Male,No,3,0,45.50095155678803,5845.727807798474
Bachelors,2014,Pune,1,26.0,Female,No,4,1,52.76328761271975,10540.739713738776
Bachelors,2012,Pune,2,27.0,Female,No,5,1,38.47488197918557,12587.138338884946
Bachelors,2017,Pune,3,30.0,Male,No,0,0,40.59151174800907,13405.230115254852
Bachelors,2013,Pune,3,27.0,Male,No,5,0,56.82282907599752,15929.227351891654
Bachelors,2017,New Delhi,2,30.0,Male,No,4,0,58.393695394512164,10322.685851459873
Bachelors,2017,New Delhi,2,28.0,Female,No,4,0,56.776746824594234,14190.265170119108
PHD,2016,Bangalore,3,30.0,Female,No,5,0,42.583439818719405,13780.631341864346
Bachelors,2018,Bangalore,3,28.0,Male,No,1,1,53.410965090206446,13214.241509806207
Bachelors,2017,Pune,2,29.0,Male,No,3,0,44.29007199903296,14607.249397133182
Bachelors,2017,New Delhi,2,30.0,Male,No,1,1,44.926195564383065,8891.737566021144
Bachelors,2015,Bangalore,3,27.0,Male,No,5,0,36.14040327171852,6269.731303769435
Bachelors,2013,Pune,3,30.0,Male,No,0,0,47.73390909775549,6789.075080596152
Bachelors,2018,Bangalore,3,26.0,Male,Yes,4,1,35.58407693260044,8368.735739808515
Bachelors,2015,New Delhi,3,28.0,Female,No,3,0,39.94694097201581,12502.969032841778
Masters,2017,New Delhi,2,26.0,Female,Yes,4,1,55.65090604859805,17606.641258190302
Bachelors,2016,Pune,2,30.0,Female,No,1,1,36.21227427632566,15519.400131325761
Masters,2014,New Delhi,3,28.0,Male,No,0,0,32.13474855520298,16835.609063030708
Bachelors,2015,Bangalore,3,28.0,Male,No,2,0,32.07022777838449,10264.63435889137
Masters,2015,Pune,2,30.0,Female,No,1,0,58.22353561509324,11069.806124728253
Masters,2017,New Delhi,2,27.0,Female,No,5,0,45.20761313885504,10905.228289859191
Bachelors,2014,Bangalore,3,26.0,Male,No,4,0,42.28236215451055,7878.097766067523
Bachelors,2013,Pune,3,27.0,Male,No,5,0,54.32635743023755,5918.24987215358
Bachelors,2016,Bangalore,3,30.0,Male,No,1,1,55.07477783731548,13863.741392408401
Masters,2017,New Delhi,3,29.0,Male,No,2,0,39.96573099346814,19838.25025130879
Bachelors,2012,Bangalore,3,30.0,Female,No,1,0,50.80854172421385,7502.445574253943
Bachelors,2018,Bangalore,3,29.0,Male,No,3,1,53.1336844755566,5700.272298489106
Masters,2018,Pune,3,29.0,Male,No,2,1,49.63952060597863,16692.975227358995
Bachelors,2016,Bangalore,3,27.0,Female,No,5,0,34.54785224400298,8788.790100270864
Bachelors,2017,New Delhi,2,28.0,Male,No,2,0,56.27649250551171,17444.657080293924
Bachelors,2016,Bangalore,3,29.0,Female,No,0,1,46.172836582080265,15559.05000551773
Bachelors,2016,New Delhi,1,29.0,Female,No,1,0,38.47417279110011,19185.10305576207
Bachelors,2015,Pune,2,28.0,Female,No,0,1,42.75684556313082,11133.90853635008
Bachelors,2012,Bangalore,3,29.0,Male,Yes,2,0,31.12713271196722,14929.547591759512
PHD,2014,Bangalore,3,27.0,Male,,5,0,33.83600403667253,11972.82171219906
Bachelors,2013,Bangalore,3,27.0,Male,Yes,5,0,52.96640251547582,14458.830459628152
Bachelors,2018,Bangalore,3,29.0,Female,No,3,1,30.000349042660986,11743.983590116059
Masters,2017,New Delhi,2,30.0,Male,No,2,0,42.49697485446877,7829.483696361122
Masters,2016,New Delhi,3,29.0,Female,No,1,1,45.675305432567654,12618.461240050714
Bachelors,2012,Bangalore,3,26.0,Male,No,4,0,31.639032600029168,12928.763021561635
Bachelors,2015,Pune,3,28.0,Male,No,5,0,59.19234488916999,17159.057723902417
Bachelors,2017,New Delhi,2,29.0,Female,No,5,0,36.78375993749016,16032.810586903717
Bachelors,2014,Bangalore,3,30.0,Male,No,0,0,39.125961589088426,14956.87435912166
Bachelors,2017,Bangalore,3,30.0,Male,No,0,0,39.118275367650824,6700.806433288588
Bachelors,2014,Pune,3,28.0,Male,No,2,0,36.912499863520495,15809.244359955725
Bachelors,2013,New Delhi,3,28.0,Female,No,1,0,30.044214662589344,12504.57734531772
Bachelors,2016,New Delhi,3,26.0,Female,No,4,0,51.88034382263989,18411.49304159239
Bachelors,2012,New Delhi,3,28.0,Female,No,0,0,59.00536499397856,18798.064011958144
Bachelors,2017,Bangalore,3,29.0,Male,No,0,0,36.728804498551355,5827.348859026782
Bachelors,2018,Bangalore,3,27.0,Male,No,5,1,49.891415754102674,17309.62340531718
Masters,2017,New Delhi,2,26.0,Male,No,4,1,52.25688980876146,5565.46085634006
Bachelors,2017,New Delhi,3,26.0,Female,No,4,0,55.45276137271574,10507.544385425339
Bachelors,2013,Bangalore,3,27.0,Male,No,5,1,42.67887591040827,13134.499634316187
Bachelors,2014,Bangalore,3,26.0,Male,No,4,0,39.087927169212875,7221.511979406911
Bachelors,2013,Pune,2,29.0,Female,No,0,1,39.75885402069093,16194.707188536153
Bachelors,2013,Pune,2,28.0,Female,No,4,1,51.378639992955385,5125.320562582078
Bachelors,2017,Bangalore,3,26.0,Male,No,4,0,54.50338399516908,7528.985726510553
Bachelors,2015,Pune,2,28.0,Female,No,0,1,35.448419032698084,13711.952447802136
Bachelors,2017,Bangalore,3,,Male,No,1,0,41.128230244732954,15715.813430559385
Bachelors,2013,Bangalore,3,29.0,Female,No,3,0,57.0582059024745,18749.646540408743
Bachelors,2015,Bangalore,3,29.0,Male,No,5,0,54.20080559084218,15582.449779019358
Bachelors,2017,New Delhi,3,30.0,Female,No,3,0,59.54575208287427,15076.689053822989
Bachelors,2015,Pune,3,29.0,Male,No,0,0,52.627447790462426,10915.117195259965
Bachelors,2013,Bangalore,3,27.0,Female,,5,0,41.79585603083767,5019.266382902021
Bachelors,2016,Bangalore,3,26.0,Male,No,4,0,47.71913501983913,6802.388881034329
Bachelors,2014,Bangalore,3,27.0,Male,No,5,1,49.83042762741961,13018.318171340587
Bachelors,2012,Bangalore,3,,Male,No,2,0,32.35367448951372,15126.948287666295
Bachelors,2017,Bangalore,3,27.0,Male,No,5,0,46.334908773115956,11261.724258446939
Bachelors,2018,Bangalore,3,29.0,Male,No,0,1,51.27962485417829,15960.185172925852
Bachelors,2017,Bangalore,1,29.0,Female,No,5,0,35.01963912003181,12827.93442998268
Bachelors,2017,Bangalore,3,27.0,Male,No,5,0,53.41895152276672,6112.642933914683
Masters,2017,Bangalore,2,27.0,Male,No,5,1,47.51318341542335,7880.243764519233
Masters,2014,New Delhi,3,28.0,Female,No,2,0,58.56665357092784,17599.973348659143
Bachelors,2012,New Delhi,3,27.0,Female,No,5,1,31.27266894620675,15873.691199366593
Bachelors,2012,Bangalore,3,,Male,No,0,0,37.95978412666401,18421.429805187425
Masters,2017,Pune,2,27.0,Male,No,5,0,48.04661637899472,6763.358736814049
Bachelors,2013,Bangalore,3,26.0,Male,No,4,0,38.89679736617792,19853.33801922611
Bachelors,2013,New Delhi,3,27.0,Female,No,5,1,51.43272492213727,8141.100709249004
Bachelors,2013,Bangalore,2,26.0,Female,No,4,1,52.77015847565793,5176.69814429963
Bachelors,2012,Pune,2,27.0,Female,No,5,1,33.07547892199423,19961.344085803314
Bachelors,2016,Pune,3,26.0,Female,No,4,1,45.41563392620303,9216.108281676698
Bachelors,2017,New Delhi,2,27.0,Male,No,5,0,45.26671666773168,15020.291787688398
Bachelors,2012,Bangalore,3,28.0,Female,No,3,0,41.07842310646623,7650.234712644578
Bachelors,2015,Bangalore,3,26.0,Male,No,4,0,57.98774587709016,13703.427982987127
Masters,2017,New Delhi,3,27.0,Male,No,5,0,54.82518959619664,18560.52479681839
Bachelors,2013,Pune,2,30.0,Female,No,5,1,50.9162814572891,9802.71751142658
Bachelors,2013,Pune,3,28.0,Male,No,0,0,51.42979907204993,15053.809640665388
Bachelors,2012,Pune,3,26.0,Male,No,4,0,43.85148431439357,7818.553831976247
Bachelors,2016,Bangalore,3,28.0,Male,No,3,1,57.629835632897276,14371.930980780879
Masters,2015,Pune,3,26.0,Male,No,4,1,50.83786281759856,10046.755277262651
Bachelors,2017,New Delhi,2,26.0,Female,No,4,0,51.8694318496745,8168.123878819275
Masters,2017,Bangalore,2,26.0,Male,No,4,1,55.85072711362036,9697.730760554528
Bachelors,2014,Bangalore,3,30.0,Female,No,2,0,38.22214768026573,7682.61602761699
Bachelors,2014,Bangalore,3,29.0,Female,No,2,0,54.212127116001085,18528.74161756824
Bachelors,2017,Pune,3,26.0,Male,Yes,4,0,35.857218088694765,10957.803294756934
Bachelors,2013,Bangalore,3,28.0,Male,No,0,0,40.360258567346634,8679.18957461551
Bachelors,2018,Bangalore,3,29.0,Male,No,1,1,40.06831362809528,11726.117615238993
Bachelors,2016,Bangalore,3,30.0,Female,No,3,0,59.355764051674214,9808.042502097433
Bachelors,2017,Bangalore,3,30.0,Male,No,0,1,55.69611671243781,16166.28880719989
PHD,2015,New Delhi,3,29.0,Male,No,4,0,51.035095847707794,19568.298678282415
Bachelors,2017,New Delhi,2,26.0,Female,No,4,0,51.81170284846171,11570.504850464702
Bachelors,2013,Bangalore,3,26.0,Female,No,4,0,46.862183832077136,17915.500999583608
Bachelors,2014,Bangalore,1,28.0,Female,No,5,0,58.41272001325557,13487.946103394293
Bachelors,2014,Pune,3,30.0,Male,No,0,0,44.88776258647084,7358.534976413503
Masters,2012,Bangalore,3,26.0,Female,No,4,1,41.41553129609684,15359.341131220124
Bachelors,2013,New Delhi,2,26.0,Female,No,4,1,34.89106010794773,12701.5174568873
Bachelors,2015,Bangalore,3,26.0,Male,No,4,0,53.58616956783174,14759.097848781552
Bachelors,2016,New Delhi,3,29.0,Female,No,0,0,52.033317962267745,18345.311188574975
Bachelors,2015,Bangalore,3,,Female,No,5,0,41.530651155724044,11606.518559840692
Masters,2018,New Delhi,3,28.0,Female,No,2,1,30.75580241877688,18517.664348260332
PHD,2015,New Delhi,2,27.0,Female,No,5,0,55.16991983154033,16260.035214224823
Masters,2013,Pune,1,30.0,Male,No,1,0,30.34253950362221,12329.073888169773
Bachelors,2012,Pune,3,26.0,Male,No,4,0,51.11099338887153,14048.332034869456
Bachelors,2015,Pune,2,26.0,Female,Yes,4,1,59.10771329178171,9883.716987785172
Bachelors,2018,New Delhi,3,30.0,Female,Yes,3,1,43.1298398444461,19753.95949608161
PHD,2013,New Delhi,3,30.0,Male,No,5,0,37.04920214987858,15010.26744575594
Bachelors,2013,Bangalore,3,28.0,Male,No,0,0,51.146130301301454,5657.702787449449
Masters,2014,New Delhi,3,26.0,Male,Yes,4,1,54.51384426046755,9899.32858622013
Bachelors,2017,Bangalore,3,29.0,Male,No,1,0,46.39290948233542,14349.716506385863
Bachelors,2013,Bangalore,3,26.0,Male,No,4,0,59.01105825768438,5844.999166988597
Bachelors,2012,Pune,3,26.0,Male,No,4,0,31.550061649738833,5358.262869787141
Bachelors,2014,Pune,3,26.0,Male,No,4,0,45.143867949135846,11750.363592917038
Bachelors,2015,Pune,3,29.0,Male,No,0,0,51.5536184196765,9990.352695390051
Bachelors,2014,Bangalore,1,26.0,Male,No,4,0,55.87921413447537,11574.479120497488
Bachelors,2018,Bangalore,3,36.0,Male,No,2,1,35.3776683572337,8940.399648200077
Bachelors,2018,Bangalore,3,37.0,Male,No,4,1,54.00010445291044,7470.766204144714
Bachelors,2015,Pune,3,35.0,Female,No,0,1,46.58121227155635,15337.150354705065
Bachelors,2013,Pune,2,32.0,Female,No,4,1,41.8966104596989,12718.566744017007
Bachelors,2013,Pune,1,39.0,Female,No,0,1,33.951450857372805,8002.313168740502
Bachelors,2018,Pune,3,32.0,Male,No,1,1,55.95887276726737,9793.841393899975
PHD,2012,New Delhi,3,37.0,Female,No,5,0,34.71819624539146,13877.118614949888
Bachelors,2012,Pune,3,,Male,No,4,0,39.29363577627298,6083.440224087168
Bachelors,2018,Pune,3,31.0,Male,No,1,1,38.701365958873104,7211.795138992693
Bachelors,2017,Bangalore,3,33.0,Male,No,2,0,56.142421025725625,6098.684061610852
Masters,2017,Pune,2,37.0,Male,No,2,0,50.18108982626694,17184.759990711784
